Code,Area,Period,Mean_Price,Median_Price
E09000020,Kensington and Chelsea,Year ending Mar 2007,914661.62573,550000.0
E09000021,Kingston upon Thames,Year ending Mar 2007,309665.68398,250000.0
E09000022,Lambeth,Year ending Mar 2007,301780.74249,250000.0
E09000023,Lewisham,Year ending Mar 2007,229200.12737,209995.0
E09000024,Merton,Year ending Mar 2007,321657.38174,248000.0
E09000025,Newham,Year ending Mar 2007,214125.12439,215000.0
E09000026,Redbridge,Year ending Mar 2007,262482.526,244000.0
E09000027,Richmond upon Thames,Year ending Mar 2007,448624.98881,337000.0
E09000028,Southwark,Year ending Mar 2007,299248.02105,249995.0
E09000029,Sutton,Year ending Mar 2007,241762.91582,213500.0
E09000030,Tower Hamlets,Year ending Mar 2007,290477.89779,250000.0
E09000031,Waltham Forest,Year ending Mar 2007,224270.14925,220000.0
E09000032,Wandsworth,Year ending Mar 2007,407123.67581,322500.0
E09000033,Westminster,Year ending Mar 2007,598966.56633,425000.0
E12000001,North East,Year ending Mar 2007,137727.5934,119999.0
E12000002,North West,Year ending Mar 2007,152864.32222,129995.0
E12000003,Yorkshire And The Humber,Year ending Mar 2007,152219.40118,129999.0
E12000004,East Midlands,Year ending Mar 2007,161721.29935,139000.0
E12000005,West Midlands,Year ending Mar 2007,170064.37491,143500.0
E12000006,East of England,Year ending Mar 2007,215361.57057,180000.0
E12000007,London,Year ending Mar 2007,323571.84803,248000.0
E12000008,South East,Year ending Mar 2007,250881.87421,205000.0
E12000009,South West,Year ending Mar 2007,213283.63502,180000.0
E92000001,England,Year ending Mar 2007,209412.06971,170000.0
W92000004,Wales,Year ending Mar 2007,154267.19103,135000.0
K04000001,England And Wales,Year ending Mar 2007,206915.93353,168500.0
E09000001,City of London,Year ending Jun 2007,430008.61356,375000.0
E09000002,Barking and Dagenham,Year ending Jun 2007,181969.57683,175000.0
E09000003,Barnet,Year ending Jun 2007,356644.08165,282000.0
E09000004,Bexley,Year ending Jun 2007,215891.97658,201000.0
E09000005,Brent,Year ending Jun 2007,299634.5791,250000.0
E09000006,Bromley,Year ending Jun 2007,294255.39188,249950.0
E09000007,Camden,Year ending Jun 2007,524307.97776,377000.0
E09000008,Croydon,Year ending Jun 2007,238353.43406,214500.0
E09000009,Ealing,Year ending Jun 2007,304797.86155,250000.0
E09000010,Enfield,Year ending Jun 2007,252633.52708,220000.0
E09000011,Greenwich,Year ending Jun 2007,246712.30384,215000.0
E09000012,Hackney,Year ending Jun 2007,291198.61084,250000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2007,485216.68395,377500.0
E09000014,Haringey,Year ending Jun 2007,325746.21158,249950.0
E09000015,Harrow,Year ending Jun 2007,303858.29298,268000.0
E09000016,Havering,Year ending Jun 2007,235664.18421,212000.0
E09000017,Hillingdon,Year ending Jun 2007,261741.66443,235000.0
E09000018,Hounslow,Year ending Jun 2007,291867.0484,242500.0
E09000019,Islington,Year ending Jun 2007,393309.16747,319972.5
E09000020,Kensington and Chelsea,Year ending Jun 2007,950783.29188,581000.0
E09000021,Kingston upon Thames,Year ending Jun 2007,322969.61565,270000.0
E09000022,Lambeth,Year ending Jun 2007,313026.76675,250000.0
E09000023,Lewisham,Year ending Jun 2007,233460.50253,210000.0
E09000024,Merton,Year ending Jun 2007,337209.0579,249995.0
E09000025,Newham,Year ending Jun 2007,218896.50289,220000.0
E09000026,Redbridge,Year ending Jun 2007,268461.32452,249000.0
E09000027,Richmond upon Thames,Year ending Jun 2007,468301.87827,350000.0
E09000028,Southwark,Year ending Jun 2007,310411.81737,250000.0
E09000029,Sutton,Year ending Jun 2007,246237.93698,218000.0
E09000030,Tower Hamlets,Year ending Jun 2007,305771.56583,260000.0
E09000031,Waltham Forest,Year ending Jun 2007,230960.17555,225000.0
E09000032,Wandsworth,Year ending Jun 2007,422234.75276,335000.0
E09000033,Westminster,Year ending Jun 2007,616235.4757,425000.0
E12000001,North East,Year ending Jun 2007,139514.63071,120000.0
E12000002,North West,Year ending Jun 2007,155420.53995,131500.0
E12000003,Yorkshire And The Humber,Year ending Jun 2007,154737.94318,132000.0
E12000004,East Midlands,Year ending Jun 2007,164510.26243,140000.0
E12000005,West Midlands,Year ending Jun 2007,172047.9927,145000.0
E12000006,East of England,Year ending Jun 2007,219406.83583,184000.0
E12000007,London,Year ending Jun 2007,331540.26006,249999.0
E12000008,South East,Year ending Jun 2007,256024.05393,210000.0
E12000009,South West,Year ending Jun 2007,218346.47822,185000.0
E92000001,England,Year ending Jun 2007,213538.57732,173000.0
W92000004,Wales,Year ending Jun 2007,156704.28211,136950.0
K04000001,England And Wales,Year ending Jun 2007,210939.87809,170000.0
E09000001,City of London,Year ending Sep 2007,473260.88215,395000.0
E09000002,Barking and Dagenham,Year ending Sep 2007,187503.20858,180000.0
E09000003,Barnet,Year ending Sep 2007,368148.19685,289972.5
E09000004,Bexley,Year ending Sep 2007,220483.53593,208000.0
E09000005,Brent,Year ending Sep 2007,313218.40145,274000.0
E09000006,Bromley,Year ending Sep 2007,306050.22857,250000.0
E09000007,Camden,Year ending Sep 2007,552855.8148,399950.0
E09000008,Croydon,Year ending Sep 2007,243670.03415,219500.0
E09000009,Ealing,Year ending Sep 2007,313083.74212,260000.0
E09000010,Enfield,Year ending Sep 2007,259160.72358,227000.0
E09000011,Greenwich,Year ending Sep 2007,251771.38896,219000.0
E09000012,Hackney,Year ending Sep 2007,305565.966,250000.0
E09000013,Hammersmith and Fulham,Year ending Sep 2007,510794.46851,395000.0
E09000014,Haringey,Year ending Sep 2007,339307.51102,250000.0
E09000015,Harrow,Year ending Sep 2007,315072.62333,275000.0
E09000016,Havering,Year ending Sep 2007,242675.71638,218000.0
E09000017,Hillingdon,Year ending Sep 2007,266815.09669,240000.0
E09000018,Hounslow,Year ending Sep 2007,298382.24757,247000.0
E09000019,Islington,Year ending Sep 2007,420916.49052,335000.0
E09000020,Kensington and Chelsea,Year ending Sep 2007,997573.39928,635000.0
E09000021,Kingston upon Thames,Year ending Sep 2007,336821.82154,280000.0
E09000022,Lambeth,Year ending Sep 2007,330535.23003,270000.0
E09000023,Lewisham,Year ending Sep 2007,241385.70856,217500.0
E09000024,Merton,Year ending Sep 2007,358282.49507,250000.0
E09000025,Newham,Year ending Sep 2007,224589.51689,225000.0
E09000026,Redbridge,Year ending Sep 2007,275344.09322,250000.0
E09000027,Richmond upon Thames,Year ending Sep 2007,494968.6835,370000.0
E09000028,Southwark,Year ending Sep 2007,323683.55878,268000.0
E09000029,Sutton,Year ending Sep 2007,254492.41076,227000.0
E09000030,Tower Hamlets,Year ending Sep 2007,320586.1509,275000.0
E09000031,Waltham Forest,Year ending Sep 2007,239057.90051,231500.0
E09000032,Wandsworth,Year ending Sep 2007,443716.92087,350000.0
E09000033,Westminster,Year ending Sep 2007,660225.29265,449100.5
E12000001,North East,Year ending Sep 2007,140957.02856,121000.0
E12000002,North West,Year ending Sep 2007,157841.51906,133500.0
E12000003,Yorkshire And The Humber,Year ending Sep 2007,157163.32022,134450.0
E12000004,East Midlands,Year ending Sep 2007,166718.31231,142950.0
E12000005,West Midlands,Year ending Sep 2007,173724.53743,146000.0
E12000006,East of England,Year ending Sep 2007,223910.72035,186900.0
E12000007,London,Year ending Sep 2007,344106.7745,250000.0
E12000008,South East,Year ending Sep 2007,262438.30757,215000.0
E12000009,South West,Year ending Sep 2007,223774.62565,187950.0
E92000001,England,Year ending Sep 2007,218307.45586,175000.0
W92000004,Wales,Year ending Sep 2007,159584.05096,139000.0
K04000001,England And Wales,Year ending Sep 2007,215616.86542,174000.0
E09000001,City of London,Year ending Dec 2007,490706.16296,416250.0
E09000002,Barking and Dagenham,Year ending Dec 2007,192859.02415,185000.0
E09000003,Barnet,Year ending Dec 2007,380566.00288,295000.0
E09000004,Bexley,Year ending Dec 2007,223770.91031,212000.0
E09000005,Brent,Year ending Dec 2007,321196.95265,280000.0
E09000006,Bromley,Year ending Dec 2007,316391.478,260000.0
E09000007,Camden,Year ending Dec 2007,562205.05827,410000.0
E09000008,Croydon,Year ending Dec 2007,247869.33333,222500.0
E09000009,Ealing,Year ending Dec 2007,327797.59724,270000.0
E09000010,Enfield,Year ending Dec 2007,267816.94201,233000.0
E09000011,Greenwich,Year ending Dec 2007,260341.90947,224000.0
E09000012,Hackney,Year ending Dec 2007,313566.42181,264000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2007,534857.06869,415000.0
E09000014,Haringey,Year ending Dec 2007,352754.42213,267500.0
E09000015,Harrow,Year ending Dec 2007,320820.16526,280000.0
E09000016,Havering,Year ending Dec 2007,246249.05171,222500.0
E09000017,Hillingdon,Year ending Dec 2007,271400.92406,245000.0
E09000018,Hounslow,Year ending Dec 2007,311925.03892,249995.0
E09000019,Islington,Year ending Dec 2007,437250.78604,347000.0
E09000020,Kensington and Chelsea,Year ending Dec 2007,1023870.2371,640000.0
E09000021,Kingston upon Thames,Year ending Dec 2007,346884.27263,290000.0
E09000022,Lambeth,Year ending Dec 2007,340603.8182,280000.0
E09000023,Lewisham,Year ending Dec 2007,247997.86727,224997.5
E09000024,Merton,Year ending Dec 2007,374833.84188,263375.0
E09000025,Newham,Year ending Dec 2007,231012.72709,230000.0
E09000026,Redbridge,Year ending Dec 2007,280739.522,250000.0
E09000027,Richmond upon Thames,Year ending Dec 2007,510949.93414,381000.0
E09000028,Southwark,Year ending Dec 2007,332737.98157,276000.0
E09000029,Sutton,Year ending Dec 2007,261248.22009,233000.0
E09000030,Tower Hamlets,Year ending Dec 2007,333393.05382,290000.0
E09000031,Waltham Forest,Year ending Dec 2007,245514.84754,239000.0
E09000032,Wandsworth,Year ending Dec 2007,455751.40042,355000.0
E09000033,Westminster,Year ending Dec 2007,693082.77482,475000.0
E12000001,North East,Year ending Dec 2007,142069.42634,122000.0
E12000002,North West,Year ending Dec 2007,159618.09947,134950.0
E12000003,Yorkshire And The Humber,Year ending Dec 2007,158899.666,135000.0
E12000004,East Midlands,Year ending Dec 2007,168423.78525,144185.0
E12000005,West Midlands,Year ending Dec 2007,175152.73775,147000.0
E12000006,East of England,Year ending Dec 2007,227556.90412,190000.0
E12000007,London,Year ending Dec 2007,352749.78619,262500.0
E12000008,South East,Year ending Dec 2007,267565.68984,219950.0
E12000009,South West,Year ending Dec 2007,228148.86008,190000.0
E92000001,England,Year ending Dec 2007,222010.75458,178000.0
W92000004,Wales,Year ending Dec 2007,161038.32978,140000.0
K04000001,England And Wales,Year ending Dec 2007,219224.79351,175000.0
E09000001,City of London,Year ending Mar 2008,488829.98413,423500.0
E09000002,Barking and Dagenham,Year ending Mar 2008,196729.58424,189995.0
E09000003,Barnet,Year ending Mar 2008,388585.12563,295000.0
E09000004,Bexley,Year ending Mar 2008,226418.59407,215000.0
E09000005,Brent,Year ending Mar 2008,328585.69246,285000.0
E09000006,Bromley,Year ending Mar 2008,321168.40039,265000.0
E09000007,Camden,Year ending Mar 2008,575996.53842,415000.0
E09000008,Croydon,Year ending Mar 2008,250809.07079,225000.0
E09000009,Ealing,Year ending Mar 2008,335146.61664,279950.0
E09000010,Enfield,Year ending Mar 2008,273573.72754,237000.0
E09000011,Greenwich,Year ending Mar 2008,264979.11839,227000.0
E09000012,Hackney,Year ending Mar 2008,318846.76744,266500.0
E09000013,Hammersmith and Fulham,Year ending Mar 2008,553330.19499,425000.0
E09000014,Haringey,Year ending Mar 2008,359338.63615,275000.0
E09000015,Harrow,Year ending Mar 2008,328055.82765,287420.0
E09000016,Havering,Year ending Mar 2008,250075.01599,225000.0
E09000017,Hillingdon,Year ending Mar 2008,272529.32917,246950.0
E09000018,Hounslow,Year ending Mar 2008,320669.01837,250000.0
E09000019,Islington,Year ending Mar 2008,449310.25772,355000.0
E09000020,Kensington and Chelsea,Year ending Mar 2008,1050766.3488,660000.0
E09000021,Kingston upon Thames,Year ending Mar 2008,353079.21408,295000.0
E09000022,Lambeth,Year ending Mar 2008,348025.22321,285000.0
E09000023,Lewisham,Year ending Mar 2008,251613.03084,226250.0
E09000024,Merton,Year ending Mar 2008,379810.02031,267000.0
E09000025,Newham,Year ending Mar 2008,238288.87523,235000.0
E09000026,Redbridge,Year ending Mar 2008,285044.62059,250000.0
E09000027,Richmond upon Thames,Year ending Mar 2008,517382.50576,389950.0
E09000028,Southwark,Year ending Mar 2008,336992.10837,280000.0
E09000029,Sutton,Year ending Mar 2008,265512.78932,238419.5
E09000030,Tower Hamlets,Year ending Mar 2008,341250.81628,300000.0
E09000031,Waltham Forest,Year ending Mar 2008,249324.96313,240000.0
E09000032,Wandsworth,Year ending Mar 2008,463602.89467,360000.0
E09000033,Westminster,Year ending Mar 2008,716163.13666,489975.0
E12000001,North East,Year ending Mar 2008,143136.66838,122500.0
E12000002,North West,Year ending Mar 2008,160706.1676,135000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2008,160331.75599,136000.0
E12000004,East Midlands,Year ending Mar 2008,169240.87526,145000.0
E12000005,West Midlands,Year ending Mar 2008,176405.15761,147950.0
E12000006,East of England,Year ending Mar 2008,229994.93496,192000.0
E12000007,London,Year ending Mar 2008,357299.87394,267000.0
E12000008,South East,Year ending Mar 2008,271199.39253,220000.0
E12000009,South West,Year ending Mar 2008,230068.5594,192500.0
E92000001,England,Year ending Mar 2008,224144.86191,179950.0
W92000004,Wales,Year ending Mar 2008,161650.89589,140000.0
K04000001,England And Wales,Year ending Mar 2008,221271.16265,177000.0
E09000001,City of London,Year ending Jun 2008,473843.90948,395000.0
E09000002,Barking and Dagenham,Year ending Jun 2008,199339.42556,191000.0
E09000003,Barnet,Year ending Jun 2008,395526.02174,298000.0
E09000004,Bexley,Year ending Jun 2008,226107.61845,216000.0
E09000005,Brent,Year ending Jun 2008,332667.89977,289950.0
E09000006,Bromley,Year ending Jun 2008,320311.95863,265000.0
E09000007,Camden,Year ending Jun 2008,614701.99439,430750.0
E09000008,Croydon,Year ending Jun 2008,254684.2444,229950.0
E09000009,Ealing,Year ending Jun 2008,340763.83358,282500.0
E09000010,Enfield,Year ending Jun 2008,276151.72319,238000.0
E09000011,Greenwich,Year ending Jun 2008,270947.54439,232000.0
E09000012,Hackney,Year ending Jun 2008,327870.80447,275000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2008,565456.67962,430200.0
E09000014,Haringey,Year ending Jun 2008,364066.31726,277000.0
E09000015,Harrow,Year ending Jun 2008,331027.24022,288000.0
E09000016,Havering,Year ending Jun 2008,252554.22212,230000.0
E09000017,Hillingdon,Year ending Jun 2008,272896.2679,248000.0
E09000018,Hounslow,Year ending Jun 2008,331002.45391,250000.0
E09000019,Islington,Year ending Jun 2008,448716.67471,360000.0
E09000020,Kensington and Chelsea,Year ending Jun 2008,1108977.5043,675000.0
E09000021,Kingston upon Thames,Year ending Jun 2008,355825.54988,295000.0
E09000022,Lambeth,Year ending Jun 2008,348892.18346,285000.0
E09000023,Lewisham,Year ending Jun 2008,255893.89782,230000.0
E09000024,Merton,Year ending Jun 2008,381204.4446,270000.0
E09000025,Newham,Year ending Jun 2008,243722.32645,240000.0
E09000026,Redbridge,Year ending Jun 2008,288027.80201,259000.0
E09000027,Richmond upon Thames,Year ending Jun 2008,520945.76631,395000.0
E09000028,Southwark,Year ending Jun 2008,336419.24171,285000.0
E09000029,Sutton,Year ending Jun 2008,271116.28568,242000.0
E09000030,Tower Hamlets,Year ending Jun 2008,341044.22539,300000.0
E09000031,Waltham Forest,Year ending Jun 2008,251147.76749,245000.0
E09000032,Wandsworth,Year ending Jun 2008,464624.97265,364700.0
E09000033,Westminster,Year ending Jun 2008,738522.98693,495000.0
E12000001,North East,Year ending Jun 2008,143897.2163,122500.0
E12000002,North West,Year ending Jun 2008,160831.08277,134500.0
E12000003,Yorkshire And The Humber,Year ending Jun 2008,160805.09429,135000.0
E12000004,East Midlands,Year ending Jun 2008,168478.82582,144000.0
E12000005,West Midlands,Year ending Jun 2008,176356.34671,147000.0
E12000006,East of England,Year ending Jun 2008,232046.50347,193000.0
E12000007,London,Year ending Jun 2008,362173.05319,270000.0
E12000008,South East,Year ending Jun 2008,273902.04132,223000.0
E12000009,South West,Year ending Jun 2008,230755.02601,192500.0
E92000001,England,Year ending Jun 2008,225694.38888,180000.0
W92000004,Wales,Year ending Jun 2008,161352.1925,140000.0
K04000001,England And Wales,Year ending Jun 2008,222696.36494,177500.0
E09000001,City of London,Year ending Sep 2008,430784.85795,375000.0
E09000002,Barking and Dagenham,Year ending Sep 2008,199395.4886,191000.0
E09000003,Barnet,Year ending Sep 2008,394070.94531,288000.0
E09000004,Bexley,Year ending Sep 2008,224553.2295,215000.0
E09000005,Brent,Year ending Sep 2008,330942.00733,283000.0
E09000006,Bromley,Year ending Sep 2008,318035.35329,259475.0
E09000007,Camden,Year ending Sep 2008,630637.76258,440000.0
E09000008,Croydon,Year ending Sep 2008,255612.73389,230000.0
E09000009,Ealing,Year ending Sep 2008,339023.52407,280000.0
E09000010,Enfield,Year ending Sep 2008,273302.15169,236000.0
E09000011,Greenwich,Year ending Sep 2008,270534.86722,233950.0
E09000012,Hackney,Year ending Sep 2008,324069.30958,272500.0
E09000013,Hammersmith and Fulham,Year ending Sep 2008,563831.16184,425000.0
E09000014,Haringey,Year ending Sep 2008,353203.3269,270000.0
E09000015,Harrow,Year ending Sep 2008,321848.69216,284000.0
E09000016,Havering,Year ending Sep 2008,249518.69522,226000.0
E09000017,Hillingdon,Year ending Sep 2008,271689.85861,248000.0
E09000018,Hounslow,Year ending Sep 2008,326200.86762,250000.0
E09000019,Islington,Year ending Sep 2008,439739.01927,355000.0
E09000020,Kensington and Chelsea,Year ending Sep 2008,1116129.1815,665000.0
E09000021,Kingston upon Thames,Year ending Sep 2008,360191.31684,293000.0
E09000022,Lambeth,Year ending Sep 2008,342438.77424,280000.0
E09000023,Lewisham,Year ending Sep 2008,254358.78517,230000.0
E09000024,Merton,Year ending Sep 2008,373098.33333,269000.0
E09000025,Newham,Year ending Sep 2008,244432.84098,239995.0
E09000026,Redbridge,Year ending Sep 2008,285705.01654,250000.0
E09000027,Richmond upon Thames,Year ending Sep 2008,515515.28858,390000.0
E09000028,Southwark,Year ending Sep 2008,334725.22952,285000.0
E09000029,Sutton,Year ending Sep 2008,267692.70476,240000.0
E09000030,Tower Hamlets,Year ending Sep 2008,339402.55278,299950.0
E09000031,Waltham Forest,Year ending Sep 2008,246718.08701,240000.0
E09000032,Wandsworth,Year ending Sep 2008,454037.52102,357500.0
E09000033,Westminster,Year ending Sep 2008,746194.26541,499950.0
E12000001,North East,Year ending Sep 2008,143516.4756,121500.0
E12000002,North West,Year ending Sep 2008,159564.48054,132500.0
E12000003,Yorkshire And The Humber,Year ending Sep 2008,158859.89989,133500.0
E12000004,East Midlands,Year ending Sep 2008,166790.99787,142000.0
E12000005,West Midlands,Year ending Sep 2008,174775.04493,145000.0
E12000006,East of England,Year ending Sep 2008,230033.20965,190000.0
E12000007,London,Year ending Sep 2008,360583.03402,265000.0
E12000008,South East,Year ending Sep 2008,271754.34221,220000.0
E12000009,South West,Year ending Sep 2008,227776.62206,190000.0
E92000001,England,Year ending Sep 2008,223285.04382,177500.0
W92000004,Wales,Year ending Sep 2008,158713.23456,138000.0
K04000001,England And Wales,Year ending Sep 2008,220224.85597,175000.0
E09000001,City of London,Year ending Dec 2008,412940.27972,365000.0
E09000002,Barking and Dagenham,Year ending Dec 2008,196941.98713,190000.0
E09000003,Barnet,Year ending Dec 2008,387783.98569,280000.0
E09000004,Bexley,Year ending Dec 2008,219494.58337,210000.0
E09000005,Brent,Year ending Dec 2008,328763.18845,275000.0
E09000006,Bromley,Year ending Dec 2008,304374.533,250000.0
E09000007,Camden,Year ending Dec 2008,656935.344,440000.0
E09000008,Croydon,Year ending Dec 2008,253571.47487,226500.0
E09000009,Ealing,Year ending Dec 2008,327501.87603,270000.0
E09000010,Enfield,Year ending Dec 2008,271592.28782,234600.0
E09000011,Greenwich,Year ending Dec 2008,267688.01029,230000.0
E09000012,Hackney,Year ending Dec 2008,318166.47989,265000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2008,565248.53185,435000.0
E09000014,Haringey,Year ending Dec 2008,346867.77559,250000.0
E09000015,Harrow,Year ending Dec 2008,314680.54296,275000.0
E09000016,Havering,Year ending Dec 2008,246272.19568,222500.0
E09000017,Hillingdon,Year ending Dec 2008,268422.82412,245000.0
E09000018,Hounslow,Year ending Dec 2008,314106.50322,249000.0
E09000019,Islington,Year ending Dec 2008,425669.44789,350000.0
E09000020,Kensington and Chelsea,Year ending Dec 2008,1185891.7462,701000.0
E09000021,Kingston upon Thames,Year ending Dec 2008,356363.56667,285000.0
E09000022,Lambeth,Year ending Dec 2008,342137.91736,275000.0
E09000023,Lewisham,Year ending Dec 2008,250580.54639,227000.0
E09000024,Merton,Year ending Dec 2008,369174.38958,261500.0
E09000025,Newham,Year ending Dec 2008,243171.04542,235000.0
E09000026,Redbridge,Year ending Dec 2008,280700.3275,250000.0
E09000027,Richmond upon Thames,Year ending Dec 2008,508910.9432,375000.0
E09000028,Southwark,Year ending Dec 2008,328054.9274,278000.0
E09000029,Sutton,Year ending Dec 2008,259374.58198,230000.0
E09000030,Tower Hamlets,Year ending Dec 2008,328379.12607,289997.5
E09000031,Waltham Forest,Year ending Dec 2008,238156.09526,231000.0
E09000032,Wandsworth,Year ending Dec 2008,444944.43032,350000.0
E09000033,Westminster,Year ending Dec 2008,781172.65298,495000.0
E12000001,North East,Year ending Dec 2008,141505.78544,120000.0
E12000002,North West,Year ending Dec 2008,156614.02225,129559.0
E12000003,Yorkshire And The Humber,Year ending Dec 2008,155602.327,129995.0
E12000004,East Midlands,Year ending Dec 2008,162800.36845,138000.0
E12000005,West Midlands,Year ending Dec 2008,171290.89442,142000.0
E12000006,East of England,Year ending Dec 2008,225874.19834,185500.0
E12000007,London,Year ending Dec 2008,361737.62785,258000.0
E12000008,South East,Year ending Dec 2008,267494.01024,215000.0
E12000009,South West,Year ending Dec 2008,222073.23629,185000.0
E92000001,England,Year ending Dec 2008,219923.54451,173500.0
W92000004,Wales,Year ending Dec 2008,155172.72822,135000.0
K04000001,England And Wales,Year ending Dec 2008,216799.0465,170000.0
E09000001,City of London,Year ending Mar 2009,394769.57944,357500.0
E09000002,Barking and Dagenham,Year ending Mar 2009,190498.79426,185250.0
E09000003,Barnet,Year ending Mar 2009,385149.02482,280000.0
E09000004,Bexley,Year ending Mar 2009,214607.24473,202500.0
E09000005,Brent,Year ending Mar 2009,324429.27132,270000.0
E09000006,Bromley,Year ending Mar 2009,302607.27168,250000.0
E09000007,Camden,Year ending Mar 2009,663859.38722,432500.0
E09000008,Croydon,Year ending Mar 2009,252069.07922,222500.0
E09000009,Ealing,Year ending Mar 2009,322872.77896,250000.0
E09000010,Enfield,Year ending Mar 2009,267345.16036,230000.0
E09000011,Greenwich,Year ending Mar 2009,266530.62912,227500.0
E09000012,Hackney,Year ending Mar 2009,319013.08573,270000.0
E09000013,Hammersmith and Fulham,Year ending Mar 2009,555757.78514,415000.0
E09000014,Haringey,Year ending Mar 2009,346455.43643,250000.0
E09000015,Harrow,Year ending Mar 2009,305253.93651,262815.0
E09000016,Havering,Year ending Mar 2009,241705.48479,217500.0
E09000017,Hillingdon,Year ending Mar 2009,265658.83007,243000.0
E09000018,Hounslow,Year ending Mar 2009,306648.03715,245000.0
E09000019,Islington,Year ending Mar 2009,418755.47021,345000.0
E09000020,Kensington and Chelsea,Year ending Mar 2009,1144868.9762,686549.0
E09000021,Kingston upon Thames,Year ending Mar 2009,353924.32612,276500.0
E09000022,Lambeth,Year ending Mar 2009,337444.66696,270000.0
E09000023,Lewisham,Year ending Mar 2009,247193.54074,222500.0
E09000024,Merton,Year ending Mar 2009,360160.66527,250000.0
E09000025,Newham,Year ending Mar 2009,236490.71376,227500.0
E09000026,Redbridge,Year ending Mar 2009,271011.23695,248000.0
E09000027,Richmond upon Thames,Year ending Mar 2009,504189.87163,363750.0
E09000028,Southwark,Year ending Mar 2009,325587.09793,280000.0
E09000029,Sutton,Year ending Mar 2009,249612.04276,225000.0
E09000030,Tower Hamlets,Year ending Mar 2009,320260.06183,280000.0
E09000031,Waltham Forest,Year ending Mar 2009,230032.49314,225000.0
E09000032,Wandsworth,Year ending Mar 2009,438171.40076,344950.0
E09000033,Westminster,Year ending Mar 2009,784292.88708,484000.0
E12000001,North East,Year ending Mar 2009,140254.02215,119950.0
E12000002,North West,Year ending Mar 2009,154797.97435,127000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2009,153585.31349,127000.0
E12000004,East Midlands,Year ending Mar 2009,160240.25592,135000.0
E12000005,West Midlands,Year ending Mar 2009,169192.20791,140000.0
E12000006,East of England,Year ending Mar 2009,221126.39698,180000.0
E12000007,London,Year ending Mar 2009,361559.88365,250000.0
E12000008,South East,Year ending Mar 2009,261777.12594,210000.0
E12000009,South West,Year ending Mar 2009,217797.50614,180000.0
E92000001,England,Year ending Mar 2009,216372.68885,170000.0
W92000004,Wales,Year ending Mar 2009,153958.50758,133000.0
K04000001,England And Wales,Year ending Mar 2009,213297.26015,168000.0
E09000001,City of London,Year ending Jun 2009,421877.19192,372000.0
E09000002,Barking and Dagenham,Year ending Jun 2009,180767.52941,175000.0
E09000003,Barnet,Year ending Jun 2009,380569.69679,275000.0
E09000004,Bexley,Year ending Jun 2009,210149.11526,200000.0
E09000005,Brent,Year ending Jun 2009,318750.65015,265000.0
E09000006,Bromley,Year ending Jun 2009,298434.41575,249500.0
E09000007,Camden,Year ending Jun 2009,626541.03855,416000.0
E09000008,Croydon,Year ending Jun 2009,242241.05594,215000.0
E09000009,Ealing,Year ending Jun 2009,317426.92252,250000.0
E09000010,Enfield,Year ending Jun 2009,263633.46695,225000.0
E09000011,Greenwich,Year ending Jun 2009,254025.37021,217000.0
E09000012,Hackney,Year ending Jun 2009,296990.67245,250000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2009,529080.87027,400000.0
E09000014,Haringey,Year ending Jun 2009,334026.95568,250000.0
E09000015,Harrow,Year ending Jun 2009,294624.62866,250000.0
E09000016,Havering,Year ending Jun 2009,233061.25013,207000.0
E09000017,Hillingdon,Year ending Jun 2009,258942.98592,232950.0
E09000018,Hounslow,Year ending Jun 2009,295563.99204,237995.0
E09000019,Islington,Year ending Jun 2009,404858.27504,340000.0
E09000020,Kensington and Chelsea,Year ending Jun 2009,1093241.0569,675000.0
E09000021,Kingston upon Thames,Year ending Jun 2009,338317.39468,264950.0
E09000022,Lambeth,Year ending Jun 2009,332002.99042,265000.0
E09000023,Lewisham,Year ending Jun 2009,241582.82011,218000.0
E09000024,Merton,Year ending Jun 2009,340168.20812,249000.0
E09000025,Newham,Year ending Jun 2009,214783.99444,207000.0
E09000026,Redbridge,Year ending Jun 2009,261689.06206,239000.0
E09000027,Richmond upon Thames,Year ending Jun 2009,489575.69568,350000.0
E09000028,Southwark,Year ending Jun 2009,325480.34185,285000.0
E09000029,Sutton,Year ending Jun 2009,237782.46009,215000.0
E09000030,Tower Hamlets,Year ending Jun 2009,316859.25256,275000.0
E09000031,Waltham Forest,Year ending Jun 2009,219404.01056,213000.0
E09000032,Wandsworth,Year ending Jun 2009,436632.73492,335000.0
E09000033,Westminster,Year ending Jun 2009,790577.25093,485000.0
E12000001,North East,Year ending Jun 2009,137050.31252,118000.0
E12000002,North West,Year ending Jun 2009,151784.46677,125000.0
E12000003,Yorkshire And The Humber,Year ending Jun 2009,149210.32731,125000.0
E12000004,East Midlands,Year ending Jun 2009,156474.33336,132000.0
E12000005,West Midlands,Year ending Jun 2009,165550.7556,138000.0
E12000006,East of England,Year ending Jun 2009,214251.13706,175000.0
E12000007,London,Year ending Jun 2009,355924.59204,250000.0
E12000008,South East,Year ending Jun 2009,253677.98425,200000.0
